Rank_num,Youtuber,Subscribers,Video_views,Category,Uploads,Country,Abbreviation,Channel_type,Video_views_for_the_last_30_days,Lowest_monthly_earnings,Highest_monthly_earnings,Lowest_yearly_earnings,Highest_yearly_earnings,Created_year,Created_month,Created_date,Gross_tertiary_education_enrollment_pct,Latitude,Longitude
856,My Mate Nate,13400000,3363634923,Comedy,1195,Thailand,TH,Entertainment,41672000,10400,166700,125000,2000000,2014,Dec,8,49.3,15.870032,100.992541
857,H2ODelirious,13400000,4356686216,Gaming,3727,United States,US,Games,16785000,4200,67100,50400,805700,2007,May,24,88.2,37.09024,-95.712891
858,GMA Integrated News,13400000,9569814790,News & Politics,296272,Philippines,PH,News,115459000,28900,461800,346400,5500000,2007,Oct,29,35.5,12.879721,121.774017
859,Peet Montzingo,13400000,10022557589,People & Blogs,319,United States,US,People,397715000,99400,1600000,1200000,19100000,2014,Jun,1,88.2,37.09024,-95.712891
860,The Q,13400000,4306212515,People & Blogs,96,United States,US,Sports,3,0,0.01,0.01,0,2006,Jan,17,88.2,37.09024,-95.712891
861,Trakin Tech,13300000,2262690743,Science & Technology,3640,India,IN,Tech,43669000,10900,174700,131000,2100000,2011,Nov,2,28.1,20.593684,78.96288
862,theRadBrad,13300000,6050102764,Gaming,8195,United States,US,Games,15694000,3900,62800,47100,753300,2006,Nov,27,88.2,37.09024,-95.712891
863,Matt Steffanina,13300000,3299216601,Entertainment,331,United States,US,Entertainment,1929000,482,7700,5800,92600,2007,Nov,28,88.2,37.09024,-95.712891
864,Stray Kids,13300000,3364230487,People & Blogs,3,nan,nan,Comedy,2,0,0.01,0.01,0,2007,Mar,17,nan,nan,nan
865,Kurt Hugo Schneider,13300000,3733856870,Entertainment,698,United States,US,Entertainment,4233000,1100,16900,12700,203200,2007,Oct,16,88.2,37.09024,-95.712891
866,Vogue,13300000,4177184071,Entertainment,3166,United States,US,People,45095000,11300,180400,135300,2200000,2008,Jun,29,88.2,37.09024,-95.712891
867,ýýýýýýýýýýýýýýýýýý,13300000,6482687220,People & Blogs,608,Russia,RU,Entertainment,90241000,22600,361000,270700,4300000,2015,Oct,4,81.9,61.52401,105.318756
868,Kids Lineï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13300000,9088562002,People & Blogs,2742,United States,US,Education,161889000,40500,647600,485700,7800000,2011,Nov,26,88.2,37.09024,-95.712891
869,VexTrex,13300000,7923901253,Entertainment,2411,Ukraine,UA,Entertainment,379346000,0,0,0,0,2014,Sep,8,82.7,48.379433,31.16558
870,penguinz0,13300000,7773543609,Gaming,4613,United States,US,Entertainment,188948000,47200,755800,566800,9100000,2007,May,7,88.2,37.09024,-95.712891
871,Just For Laughs Gags,13300000,7406628736,Comedy,6916,United States,US,Comedy,17468000,4400,69900,52400,838500,2007,Jan,14,88.2,37.09024,-95.712891
872,Kabita's Kitchen,13300000,2831275503,Howto & Style,1489,India,IN,Howto,43118000,10800,172500,129400,2100000,2014,Oct,7,28.1,20.593684,78.96288
873,BanderitaX,13300000,4129249415,Gaming,1640,Saudi Arabia,SA,Games,70712000,17700,282800,212100,3400000,2013,Aug,20,68,23.885942,45.079162
874,AzzyLand,13300000,6412313570,Gaming,1749,Canada,CA,Entertainment,5387000,1300,21500,16200,258600,2015,May,8,68.9,56.130366,-106.346771
875,HUBAï¿½ï¿½,13200000,9884886099,Entertainment,538,United States,US,Entertainment,319647000,79900,1300000,958900,15300000,2021,Feb,20,88.2,37.09024,-95.712891
876,BIBO ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13200000,1148422000,Entertainment,192,Russia,RU,Entertainment,8769000,2200,35100,26300,420900,2019,Jan,10,81.9,61.52401,105.318756
877,Brawl Stars,13200000,2036408398,Gaming,172,Finland,FI,Games,20369000,5100,81500,61100,977700,2017,Apr,28,88.2,61.92411,25.748151
878,Ei Nerd,13200000,3568392223,Entertainment,0,nan,nan,Games,nan,0,0,0,0,2007,Nov,19,nan,nan,nan
879,Sonotek Bhakti,13200000,3789736218,Entertainment,8019,India,IN,Music,25321000,6300,101300,76000,1200000,2010,Dec,27,28.1,20.593684,78.96288
880,Vilmei,13200000,4205664894,nan,1324,Indonesia,ID,People,264308000,66100,1100000,792900,12700000,2013,Sep,25,36.3,-0.789275,113.921327
881,MC Divertida,13200000,5224764969,Entertainment,413,Brazil,BR,Entertainment,64517000,16100,258100,193600,3100000,2018,Jan,17,51.3,-14.235004,-51.92528
882,The Infographics Show,13200000,5263540904,Education,4279,United States,US,Education,51820000,13000,207300,155500,2500000,2011,Feb,26,88.2,37.09024,-95.712891
883,jbalvinVEVO,13200000,20743586601,Music,237,Colombia,CO,Music,86270000,21600,345100,258800,4100000,2010,Sep,30,55.3,4.570868,-74.297333
884,ýýýýýýTwinsFromRussia,13200000,9378175604,People & Blogs,6888,United States,US,People,119389000,29800,477600,358200,5700000,2011,May,16,88.2,37.09024,-95.712891
885,Technology Gyan,13200000,1138262456,Science & Technology,1022,India,IN,Tech,18518000,4600,74100,55600,888900,2015,Nov,17,28.1,20.593684,78.96288
886,CookingShooking Hindi,13200000,1758603195,People & Blogs,393,India,IN,Howto,11490000,2900,46000,34500,551500,2017,Apr,4,28.1,20.593684,78.96288
887,Ryan Trahan,13100000,2182651464,Entertainment,33,United States,US,People,248,0.06,0.99,0.74,12,2022,Jun,27,88.2,37.09024,-95.712891
888,Alex Gonzaga Official,13100000,1401914513,People & Blogs,287,Philippines,PH,People,10848000,2700,43400,32500,520700,2017,Jul,18,35.5,12.879721,121.774017
889,WiederDude,13100000,2733682792,nan,289,United States,US,Games,56894000,14200,227600,170700,2700000,2016,Jun,12,88.2,37.09024,-95.712891
890,Ian Boggs,13100000,9110348202,Entertainment,1327,nan,nan,Entertainment,329312000,82300,1300000,987900,15800000,2010,Mar,25,nan,nan,nan
891,Lokdhun Punjabi,13100000,4712624489,Music,1262,India,IN,Music,34438000,8600,137800,103300,1700000,2010,Dec,27,28.1,20.593684,78.96288
892,Knowledge Tv ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13100000,1936582704,People & Blogs,7,nan,nan,People,2,0,0.01,0.01,0,2019,Nov,24,nan,nan,nan
893,Painzeiro,13100000,2555801802,People & Blogs,1077,Brazil,BR,People,43990000,11000,176000,132000,2100000,2015,Nov,6,51.3,-14.235004,-51.92528
894,Peppa Pig em Portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13100000,4214172991,Film & Animation,1365,Brazil,BR,Film,27340000,6800,109400,82000,1300000,2014,May,6,51.3,-14.235004,-51.92528
895,ýýýýýýýýýýýýýýý Ms Yeah,13100000,4399833602,People & Blogs,435,United States,US,Howto,60661000,15200,242600,182000,2900000,2017,Feb,15,88.2,37.09024,-95.712891
896,Hungria Hip Hop,13100000,4608751851,Music,73,Brazil,BR,Music,48223000,12100,192900,144700,2300000,2013,Apr,13,51.3,-14.235004,-51.92528
897,RaptorGamer,13100000,2879263916,People & Blogs,1444,Ecuador,EC,Games,62909000,15700,251600,188700,3000000,2016,Jul,16,44.9,-1.831239,-78.183406
898,RedeTV,13100000,5333569294,Entertainment,36760,Brazil,BR,Entertainment,17588000,4400,70400,52800,844200,2011,Oct,18,51.3,-14.235004,-51.92528
899,twenty one pilots,13100000,5264039679,Music,194,United States,US,Music,50922000,12700,203700,152800,2400000,2009,Sep,5,88.2,37.09024,-95.712891
900,DJ Khaled,13100000,6637820731,Music,12,Samoa,WS,Music,379,0.09,2,1,18,2006,May,27,7.6,-13.759029,-172.104629
901,Davie504,13000000,2683297849,Entertainment,838,Italy,IT,Entertainment,29870000,7500,119500,89600,1400000,2011,May,18,61.9,41.87194,12.56738
902,Everson Zoio,13000000,1024467771,Comedy,625,Brazil,BR,Entertainment,3052000,763,12200,9200,146500,2009,Mar,26,51.3,-14.235004,-51.92528
903,Calon Sarjana,13000000,10664585,Entertainment,29,Indonesia,ID,Entertainment,2292000000,0,0,0,0,2016,Jan,20,36.3,-0.789275,113.921327
904,Lofi Girl,13000000,1698279553,Music,409,France,FR,Music,30471000,7600,121900,91400,1500000,2015,Mar,18,65.6,46.227638,2.213749
905,Jomy Production,13000000,5057163256,Entertainment,8,India,IN,nan,2,0,0.01,0.01,0,2021,Mar,18,28.1,20.593684,78.96288
906,GH'S,13000000,8739174649,Gaming,510,South Korea,KR,Games,1081000000,270300,4300000,3200000,51900000,2020,Jul,7,94.3,35.907757,127.766922
907,JesseAndMike,13000000,9999238237,Entertainment,716,United States,US,Entertainment,41109000,10300,164400,123300,2000000,2007,Apr,29,88.2,37.09024,-95.712891
908,Wolfoo Channel,13000000,301547793,nan,22,Pakistan,PK,People,590,0.15,2,2,28,2021,Aug,11,9,30.375321,69.345116
909,Susy Mouriz,13000000,6270909026,Entertainment,1299,Mexico,MX,Entertainment,368437000,92100,1500000,1100000,17700000,2017,Mar,18,40.2,23.634501,-102.552784
910,7 Minutoz,13000000,4349562794,Music,521,Brazil,BR,Music,29526000,7400,118100,88600,1400000,2012,Jun,4,51.3,-14.235004,-51.92528
911,The LaBrant Fam,13000000,4637474071,Comedy,612,United States,US,People,42412000,0,0,0,0,2012,Aug,24,88.2,37.09024,-95.712891
912,Pastor Antï¿½ï¿½ï¿½ï¿½ï,12900000,2112274210,People & Blogs,4712,Brazil,BR,People,31796000,7900,127200,95400,1500000,2013,Jan,19,51.3,-14.235004,-51.92528
913,Matheus Yurley,12900000,140022442,Entertainment,69,Brazil,BR,Entertainment,147626,37,591,443,7100,2015,Jan,27,51.3,-14.235004,-51.92528
914,gymvirtual,12900000,2509752944,Sports,1572,Spain,ES,Sports,11993000,3000,48000,36000,575700,2010,Nov,1,88.9,40.463667,-3.74922
915,BIBOï¿½ï¿½ï¿½ï¿½ï,12900000,3178222797,Entertainment,193,South Korea,KR,Entertainment,4001000,1000,16000,12000,192100,2016,Aug,8,94.3,35.907757,127.766922
916,Top Viral Talent,12900000,3643698504,Entertainment,1598,United States,US,Entertainment,29379000,7300,117500,88100,1400000,2014,Jan,2,88.2,37.09024,-95.712891
917,Akon,12900000,6300933122,Music,39,United States,US,Music,91240000,22800,365000,273700,4400000,2005,Nov,5,88.2,37.09024,-95.712891
918,AlArabiya ï¿½ï¿½ï¿½ï¿½ï¿,12900000,7520379951,People & Blogs,169304,United Arab Emirates,AE,News,80219000,20100,320900,240700,3900000,2006,Sep,19,36.8,23.424076,53.847818
919,Rauw Alejandro,12900000,11504090820,Music,168,nan,nan,Music,205548000,51400,822200,616600,9900000,2014,Dec,11,nan,nan,nan
920,EnriqueIglesiasVEVO,12900000,15446707595,Music,137,United States,US,Music,75773000,18900,303100,227300,3600000,2009,May,12,88.2,37.09024,-95.712891
921,ýýýýýýýý ýýýý ýýýýýýýýýýýýýý,12900000,5585085130,Shows,1255,Ukraine,UA,Entertainment,71118000,17800,284500,213400,3400000,2014,Jul,17,82.7,48.379433,31.16558
922,The Shiny Peanut,12900000,2848466522,Education,2337,Indonesia,ID,Entertainment,837700,209,3400,2500,40200,2016,Oct,26,36.3,-0.789275,113.921327
923,Talking Angela,12800000,3632438963,Entertainment,233,United Kingdom,GB,Film,27957000,7000,111800,83900,1300000,2014,Sep,2,60,55.378051,-3.435973
924,Melon City Show - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,12800000,5863456698,Comedy,1727,Iraq,IQ,Comedy,35336000,8800,141300,106000,1700000,2016,Jan,30,16.2,33.223191,43.679291
925,Duo Tiempo De Sol,12800000,6662288136,Music,323,Spain,ES,Education,53988000,13500,216000,162000,2600000,2013,Mar,26,88.9,40.463667,-3.74922
926,Troom Troom India,12800000,6804072897,Howto & Style,2385,nan,nan,Howto,17270000,4300,69100,51800,829000,2015,Apr,19,nan,nan,nan
927,MrSuicideSheep,12800000,6970899521,Entertainment,3483,Canada,CA,Entertainment,18118000,4500,72500,54400,869600,2010,Apr,9,68.9,56.130366,-106.346771
928,Adam W,12800000,9502983550,Comedy,681,United States,US,Comedy,228951000,57200,915800,686900,11000000,2015,Oct,4,88.2,37.09024,-95.712891
929,Right to Shiksha,12800000,7876740921,Education,2044,India,IN,Education,213738000,53400,855000,641200,10300000,2020,Apr,23,28.1,20.593684,78.96288
930,Beyoncï¿½ï¿½,12800000,14185611472,Music,168,United States,US,Music,89566000,22400,358300,268700,4300000,2009,Sep,2,88.2,37.09024,-95.712891
931,FACT FIRE KING,12700000,1159290255,nan,782,India,IN,Games,51291000,12800,205200,153900,2500000,2020,Jul,29,28.1,20.593684,78.96288
932,Ian Lucas,12700000,1450874545,Entertainment,50,nan,nan,Entertainment,48,0,0,0,0,2016,Apr,16,nan,nan,nan
933,Franco Escamilla,12700000,4266957149,Comedy,2483,Mexico,MX,Comedy,77482000,19400,309900,232400,3700000,2007,Oct,19,40.2,23.634501,-102.552784
934,Adexe & Nau,12700000,4579773883,Music,594,Spain,ES,Music,10083000,2500,40300,30200,484000,2013,Dec,22,88.9,40.463667,-3.74922
935,Diana and Roma IND,12700000,5567832210,nan,534,United States,US,Entertainment,46602000,11700,186400,139800,2200000,2019,Nov,7,88.2,37.09024,-95.712891
936,Jass Records,12700000,5958994201,Music,1,nan,nan,Music,1,0,0,0,0,2012,Feb,10,nan,nan,nan
937,Future,12700000,9927699419,Music,119,United States,US,Film,472367,118,1900,1400,22700,2020,Nov,7,88.2,37.09024,-95.712891
938,YoungBoy Never Broke Again,12700000,13174393401,Entertainment,142,United States,US,Music,169968000,42500,679900,509900,8200000,2015,Jan,4,88.2,37.09024,-95.712891
939,Blossom,12700000,4733873025,Howto & Style,812,United States,US,Howto,43868000,11000,175500,131600,2100000,2017,Jun,1,88.2,37.09024,-95.712891
940,#Refï¿½ï¿½ï¿½ï¿½,12700000,2709954270,Entertainment,846,nan,nan,Entertainment,6942000,1700,27800,20800,333200,2013,Aug,10,nan,nan,nan
941,Piuzinho,12700000,1081285962,Gaming,504,Brazil,BR,Games,3619000,905,14500,10900,173700,2015,May,13,51.3,-14.235004,-51.92528
942,Heidi y Zidane,12700000,6001189018,nan,600,United States,US,People,16117000,4000,64500,48400,773600,2019,Dec,2,88.2,37.09024,-95.712891
943,Go Ami Go!,12700000,1714955279,People & Blogs,252,Colombia,CO,People,327600000,81900,1300000,982800,15700000,2015,Dec,3,55.3,4.570868,-74.297333
944,Morgz,12600000,3303595310,Gaming,825,United Kingdom,GB,Entertainment,58838000,14700,235400,176500,2800000,2014,Jun,10,60,55.378051,-3.435973
945,CaseyNeistat,12600000,3152402405,People & Blogs,1101,United States,US,People,5952000,1500,23800,17900,285700,2010,Feb,15,88.2,37.09024,-95.712891
946,ýýýýýýýýýSULGI,12600000,3485373675,People & Blogs,683,South Korea,KR,People,113132000,28300,452500,339400,5400000,2012,Nov,5,94.3,35.907757,127.766922
947,NickiMinajAtVEVO,12600000,8831179714,Music,99,United States,US,Music,35027000,8800,140100,105100,1700000,2010,Apr,1,88.2,37.09024,-95.712891
948,Ellie Goulding,12600000,6969178081,Music,218,United Kingdom,GB,Music,36681000,9200,146700,110000,1800000,2007,Jan,29,60,55.378051,-3.435973
949,colinfurze,12500000,1612094871,Entertainment,385,United Kingdom,GB,Entertainment,8482000,2100,33900,25400,407200,2006,Nov,15,60,55.378051,-3.435973
950,People Vs Food,12500000,1136534702,Entertainment,601,United States,US,Entertainment,15340000,3800,61400,46000,736300,2013,Jul,30,88.2,37.09024,-95.712891
951,Wolfoo Family,12500000,161254021,nan,61,United States,US,Film,757789000,0,0,0,0,2019,Oct,21,88.2,37.09024,-95.712891
952,Ja Mill,12500000,1302818088,People & Blogs,0,nan,nan,nan,nan,0,0,0,0,2006,Feb,22,nan,nan,nan
953,Health Time,12500000,1002219689,Howto & Style,1810,India,IN,People,1395000,349,5600,4200,66900,2016,Sep,25,28.1,20.593684,78.96288
954,Yair17,12500000,1402042328,Gaming,1109,Mexico,MX,Games,8869000,2200,35500,26600,425700,2014,Jan,22,40.2,23.634501,-102.552784
955,Little Baby Bum en Espaï¿½ï,12500000,6956320454,Education,1459,Spain,ES,Education,16319000,4100,65300,49000,783300,2014,Jun,6,88.9,40.463667,-3.74922
956,First We Feast,12500000,2983799729,Howto & Style,1076,United States,US,Entertainment,111252000,27800,445000,333800,5300000,2014,Feb,28,88.2,37.09024,-95.712891
957,Mï¿½ï¿½ï¿½ï¿½,12500000,3140883140,Travel & Events,766,Mexico,MX,Entertainment,31007000,7800,124000,93000,1500000,2015,Jul,6,40.2,23.634501,-102.552784
958,Bebefinn - Nursery Rhymes & Kids Songs,12500000,4163639093,nan,322,United States,US,Entertainment,565459000,0,0,0,0,2022,Mar,30,88.2,37.09024,-95.712891
959,Troom Troom PT,12500000,4384177908,Howto & Style,2738,nan,nan,Howto,13501000,3400,54000,40500,648100,2015,Apr,19,nan,nan,nan
960,Parafernalha,12500000,4625777945,Entertainment,1888,Brazil,BR,Entertainment,7158000,1800,28600,21500,343600,2011,May,13,51.3,-14.235004,-51.92528
961,NDTV,12500000,4935793409,Entertainment,151136,India,IN,News,58527000,14600,234100,175600,2800000,2006,May,8,28.1,20.593684,78.96288
962,elcarteldesantatv,12500000,7489455451,Music,377,Mexico,MX,Entertainment,115881000,29000,463500,347600,5600000,2008,Nov,27,40.2,23.634501,-102.552784
963,Family Fitness,12500000,10384848759,Entertainment,1699,India,IN,Entertainment,235715000,58900,942900,707100,11300000,2017,Jan,18,28.1,20.593684,78.96288
964,Zee Tamil,12500000,11552190002,Entertainment,102699,India,IN,Entertainment,349940000,87500,1400000,1000000,16800000,2008,Aug,26,28.1,20.593684,78.96288
965,Flowers Comedy,12500000,11691081301,Entertainment,11907,India,IN,Entertainment,180021000,45000,720100,540100,8600000,2015,Aug,19,28.1,20.593684,78.96288
966,Mundo Bita,12500000,16690788752,Music,253,Brazil,BR,Music,213700000,53400,854800,641100,10300000,2011,Sep,29,51.3,-14.235004,-51.92528
967,Wave Music Bhakti,12500000,5146004207,Music,19899,India,IN,Music,11079000,2800,44300,33200,531800,2011,Apr,19,28.1,20.593684,78.96288
968,Troom Troom Indonesia,12500000,5379684248,People & Blogs,8,nan,nan,People,1,0,0,0,0,2020,Jul,29,nan,nan,nan
969,CKM,12500000,4465772496,Comedy,117,India,IN,Comedy,13142000,3300,52600,39400,630800,2018,Feb,20,28.1,20.593684,78.96288
970,Quantum Tech HD,12500000,4340213066,Science & Technology,223,Pakistan,PK,nan,8721,2,35,26,419,2022,Apr,23,9,30.375321,69.345116
971,_vector_,12400000,7597013023,Comedy,398,United States,US,Comedy,903672000,225900,3600000,2700000,43400000,2019,Mar,24,88.2,37.09024,-95.712891
972,DEV Ke Facts,12400000,1971226335,nan,218,India,IN,Education,273670000,68400,1100000,821000,13100000,2012,Sep,29,28.1,20.593684,78.96288
973,Hero Movies 2023,12400000,1689090619,People & Blogs,689,nan,nan,People,21837000,5500,87300,65500,1000000,2017,Feb,22,nan,nan,nan
974,LOUD,12400000,2394143260,Gaming,690,United States,US,Entertainment,27596,7,110,83,1300,2006,Jan,4,88.2,37.09024,-95.712891
975,Gibby :),12400000,2862685032,People & Blogs,226,Mexico,MX,People,10278000,2600,41100,30800,493300,2014,Aug,30,40.2,23.634501,-102.552784
976,Gustavo Parï¿½ï¿½,12400000,2602614088,Comedy,9,Brazil,BR,Comedy,nan,0,0,0,0,2010,Aug,24,51.3,-14.235004,-51.92528
977,SAAIHALILINTAR,12400000,1113066203,Entertainment,409,Indonesia,ID,Entertainment,806075,202,3200,2400,38700,2012,Apr,28,36.3,-0.789275,113.921327
978,Timba Vk,12400000,2840137980,Gaming,1024,Spain,ES,Games,24022000,6000,96100,72100,1200000,2012,Jun,16,88.9,40.463667,-3.74922
979,Heidi and Zidane HZHtube,12400000,4021409291,Entertainment,813,Canada,CA,Entertainment,9595000,2400,38400,28800,460600,2015,Nov,24,68.9,56.130366,-106.346771
980,DaniRep | +6 Vï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,12400000,6933660906,Gaming,12419,Spain,ES,Games,82648000,20700,330600,247900,4000000,2012,Oct,29,88.9,40.463667,-3.74922
981,Zee Kids,12400000,7683670251,Film & Animation,1212,India,IN,Entertainment,95163000,23800,380700,285500,4600000,2012,Jul,6,28.1,20.593684,78.96288
982,Pari's Lifestyle,12400000,7741764747,People & Blogs,459,India,IN,People,38165000,9500,152700,114500,1800000,2018,Nov,26,28.1,20.593684,78.96288
983,DisneyChannelUK,12400000,12607488647,Music,4422,United Kingdom,GB,Entertainment,34758000,8700,139000,104300,1700000,2007,Dec,6,60,55.378051,-3.435973
984,MoniLina,12400000,16086808918,Comedy,0,United States,US,People,nan,0,0,0,0,2016,May,10,88.2,37.09024,-95.712891
985,bharatzkitchen HINDI,12400000,2315226648,Howto & Style,729,India,IN,Howto,30968000,7700,123900,92900,1500000,2016,Aug,10,28.1,20.593684,78.96288
986,TKOR,12400000,3392022527,Education,0,nan,nan,People,nan,0,0,0,0,2006,Aug,16,nan,nan,nan
987,ANNA KOVA,12400000,13959586308,People & Blogs,1,nan,nan,Film,2,0,0.01,0.01,0,2006,Jun,18,nan,nan,nan
988,Avril Lavigne,12400000,6202090191,Music,205,United States,US,Music,50188000,12500,200800,150600,2400000,2005,Oct,8,88.2,37.09024,-95.712891
989,Caylus,12400000,4779139505,Education,1340,United States,US,Games,177600000,44400,710400,532800,8500000,2016,Apr,6,88.2,37.09024,-95.712891
990,Migos ATL,12400000,6993406259,Music,99,United States,US,Entertainment,49412000,12400,197600,148200,2400000,2012,Jan,17,88.2,37.09024,-95.712891
991,Natan por Aï¿,12300000,9029609749,Sports,1200,Brazil,BR,Entertainment,552513000,138100,2200000,1700000,26500000,2017,Feb,12,51.3,-14.235004,-51.92528
992,Free Fire India Official,12300000,1674409945,People & Blogs,1500,India,IN,Games,64735000,16200,258900,194200,3100000,2018,Sep,14,28.1,20.593684,78.96288
993,Panda,12300000,2214684303,nan,2452,United Kingdom,GB,Games,67035,17,268,201,3200,2006,Sep,11,60,55.378051,-3.435973
994,RobTopGames,12300000,374123483,Gaming,39,Sweden,SE,Games,3871000,968,15500,11600,185800,2012,May,9,67,60.128161,18.643501
995,Make Joke Of,12300000,2129773714,Comedy,62,India,IN,Comedy,24000000,6000,96000,72000,1200000,2017,Aug,1,28.1,20.593684,78.96288
