Rank_num,Youtuber,Subscribers,Video_views,Category,Uploads,Country,Abbreviation,Channel_type,Video_views_for_the_last_30_days,Lowest_monthly_earnings,Highest_monthly_earnings,Lowest_yearly_earnings,Highest_yearly_earnings,Created_year,Created_month,Created_date,Gross_tertiary_education_enrollment_pct,Latitude,Longitude
428,shane,19200000,4329121104,People  Blogs,570,United States,US,Comedy,2730000.0,683.0,10900.0,8200.0,131100,2005.0,Sep,22.0,88.2,37.09024,-95.712891
429,Sonotek,19200000,7590582024,Entertainment,8285,India,IN,Music,28678000.0,7200.0,114700.0,86000.0,1400000,2011.0,Jan,11.0,28.1,20.593684,78.96288
430,Jimmy Kimmel Live,19100000,13124645973,Entertainment,6526,United States,US,Comedy,17243000.0,4300.0,69000.0,51700.0,827600,2006.0,Sep,20.0,88.2,37.09024,-95.712891
431,TheOdd1sOut,19100000,4566120190,Comedy,139,United States,US,Comedy,30986000.0,7700.0,123900.0,93000.0,1500000,2014.0,Aug,30.0,88.2,37.09024,-95.712891
434, ,19000000,4924054368,Education,60,United States,US,Entertainment,21587000.0,5400.0,86300.0,64800.0,1000000,2018.0,Feb,20.0,88.2,37.09024,-95.712891
435,SUPER SLICK SLIME SAM,19000000,7229175322,Howto  Style,903,Mexico,MX,Howto,123338000.0,30800.0,493400.0,370000.0,5900000,2018.0,Jan,23.0,40.2,23.634501,-102.552784
436,Wow Kidz Action,19000000,8281724393,Film  Animation,1525,India,IN,Entertainment,105706000.0,26400.0,422800.0,317100.0,5100000,2017.0,Nov,8.0,28.1,20.593684,78.96288
437,Turma da M,19000000,13824277846,Film  Animation,1154,Brazil,BR,Film,76903000.0,19200.0,307600.0,230700.0,3700000,2012.0,Jul,30.0,51.3,-14.235004,-51.92528
438,Calvin Harris,19000000,16014044618,Music,79,United Kingdom,GB,Music,102410000.0,25600.0,409600.0,307200.0,4900000,2007.0,Feb,11.0,60.0,55.378051,-3.435973
439,KBS WORLD TV,19000000,15126092508,Entertainment,64496,South Korea,KR,Entertainment,107989000.0,27000.0,432000.0,324000.0,5200000,2007.0,Jan,6.0,94.3,35.907757,127.766922
440,HiMan,18900000,2855519150,People  Blogs,375,Russia,RU,Entertainment,24563000.0,6100.0,98300.0,73700.0,1200000,2014.0,Oct,16.0,81.9,61.52401,105.318756
442,Little Angel Espa,18900000,9813245108,Education,719,Mexico,MX,Education,140398000.0,35100.0,561600.0,421200.0,6700000,2018.0,Jan,26.0,40.2,23.634501,-102.552784
443,TEDEd,18800000,3654621568,Education,2072,United States,US,Education,29874000.0,7500.0,119500.0,89600.0,1400000,2011.0,Mar,1.0,88.2,37.09024,-95.712891
444,Sidemen,18800000,5257834105,Entertainment,312,United Kingdom,GB,Entertainment,78158000.0,19500.0,312600.0,234500.0,3800000,2015.0,Jun,14.0,60.0,55.378051,-3.435973
447,Farruko,18800000,9573641299,Music,217,United States,US,Music,97758000.0,24400.0,391000.0,293300.0,4700000,2009.0,Oct,30.0,88.2,37.09024,-95.712891
448,,18800000,9594188708,Entertainment,530,Ukraine,UA,Entertainment,68006000.0,17000.0,272000.0,204000.0,3300000,2014.0,Oct,20.0,82.7,48.379433,31.16558
449,Triggered Insaan,18800000,3276891538,Comedy,304,India,IN,People,109026000.0,27300.0,436100.0,327100.0,5200000,2014.0,Jul,17.0,28.1,20.593684,78.96288
450,CKN,18700000,12295637162,Entertainment,16,Spain,ES,Music,102.0,0.03,0.41,0.31,5,2005.0,Sep,26.0,88.9,40.463667,-3.74922
452,Shemaroo Comedy,18600000,6047584292,Entertainment,4487,India,IN,Comedy,102431000.0,25600.0,409700.0,307300.0,4900000,2007.0,Jan,31.0,28.1,20.593684,78.96288
454,GRAMMY GOLD OFFICIAL,18600000,20196704276,Music,6287,Thailand,TH,Music,168597000.0,42100.0,674400.0,505800.0,8100000,2014.0,Jan,15.0,49.3,15.870032,100.992541
455,    Arab Games Network,18600000,8761255550,Gaming,6289,Saudi Arabia,SA,Games,43007000.0,10800.0,172000.0,129000.0,2100000,2013.0,Nov,29.0,68.0,23.885942,45.079162
456,DanSa  Daniel Saboya,18500000,2908120896,Music,1329,Brazil,BR,Music,6148000000.0,0.0,0.0,0.0,0,2007.0,Sep,22.0,51.3,-14.235004,-51.92528
457,Marmok,18500000,3457618361,Gaming,374,Russia,RU,Games,38282000.0,9600.0,153100.0,114800.0,1800000,2008.0,Apr,27.0,81.9,61.52401,105.318756
459,Like Nastya Vlog,18500000,8147575884,People  Blogs,493,Russia,RU,People,48947000.0,12200.0,195800.0,146800.0,2300000,2016.0,Jan,14.0,81.9,61.52401,105.318756
460,Willie Salim,18500000,4051072188,People  Blogs,679,Indonesia,ID,People,197369000.0,49300.0,789500.0,592100.0,9500000,2014.0,Jan,6.0,36.3,-0.789275,113.921327
461,PDK Films,18400000,4120324310,Entertainment,111,United States,US,Entertainment,14430000.0,3600.0,57700.0,43300.0,692600,2009.0,Jul,21.0,88.2,37.09024,-95.712891
462,TheWillyrex,18400000,7038827526,Comedy,6943,Spain,ES,Games,11004000.0,2800.0,44000.0,33000.0,528200,2011.0,Jan,26.0,88.9,40.463667,-3.74922
463,RsiamMusic  ,18400000,11544297793,Music,3159,Thailand,TH,Music,54133000.0,13500.0,216500.0,162400.0,2600000,2011.0,Mar,8.0,49.3,15.870032,100.992541
465,shakiraVEVO,18400000,25367126292,Music,197,United States,US,Music,267126000.0,66800.0,1100000.0,801400.0,12800000,2009.0,Sep,2.0,88.2,37.09024,-95.712891
466,Naisa Alifia Yuriza NAY,18300000,1606834186,People  Blogs,786,Indonesia,ID,Entertainment,17063000.0,4300.0,68300.0,51200.0,819000,2017.0,Jul,8.0,36.3,-0.789275,113.921327
467,Miley Cyrus,18300000,7760819588,Entertainment,142,United States,US,Entertainment,127982000.0,32000.0,511900.0,383900.0,6100000,2009.0,Sep,15.0,88.2,37.09024,-95.712891
468,IShowSpeed,18300000,1556003039,Gaming,1324,United States,US,Games,140261000.0,35100.0,561000.0,420800.0,6700000,2016.0,Mar,21.0,88.2,37.09024,-95.712891
471,INCR,18200000,3213324455,People  Blogs,6903,Brazil,BR,Howto,18045000.0,4500.0,72200.0,54100.0,866200,2017.0,Jun,20.0,51.3,-14.235004,-51.92528
472,Jake Fellman,18100000,13378360425,Entertainment,420,United States,US,Entertainment,497044000.0,124300.0,2000000.0,1500000.0,23900000,2012.0,Oct,13.0,88.2,37.09024,-95.712891
473,GEN HALILINTAR,18100000,3306242674,Entertainment,1037,Indonesia,ID,Entertainment,27312000.0,6800.0,109200.0,81900.0,1300000,2015.0,Mar,4.0,36.3,-0.789275,113.921327
474,SQUEEZIE,18100000,9983065083,Gaming,1521,France,FR,Entertainment,48099000.0,12000.0,192400.0,144300.0,2300000,2011.0,Jan,9.0,65.6,46.227638,2.213749
475,Blippi  Educational Videos for Kids,18100000,14857290259,Education,707,United States,US,Education,180412000.0,45100.0,721600.0,541200.0,8700000,2014.0,Jan,27.0,88.2,37.09024,-95.712891
476,officialpsy,18100000,10703830496,Music,131,South Korea,KR,Music,64989000.0,16200.0,260000.0,195000.0,3100000,2010.0,Oct,4.0,94.3,35.907757,127.766922
478,Manual do Mundo,18000000,3980991248,Howto  Style,2470,Brazil,BR,Tech,54766000.0,13700.0,219100.0,164300.0,2600000,2006.0,Jul,24.0,51.3,-14.235004,-51.92528
479,How Ridiculous,18000000,9601137077,Sports,650,Australia,AU,Sports,391298000.0,97800.0,1600000.0,1200000.0,18800000,2009.0,Sep,9.0,113.1,-25.274398,133.775136
480,And TV,18000000,15412333005,Entertainment,45,United States,US,Entertainment,4.0,0.0,0.02,0.01,0,2006.0,Aug,4.0,88.2,37.09024,-95.712891
481,Sebasti,18000000,10463166404,News  Politics,237,United States,US,Music,110776000.0,27700.0,443100.0,332300.0,5300000,2013.0,Mar,30.0,88.2,37.09024,-95.712891
482,SonyMusicSouthVEVO,18000000,17921124985,Music,5692,United States,US,Music,257597000.0,64400.0,1000000.0,772800.0,12400000,2014.0,Jul,14.0,88.2,37.09024,-95.712891
483,TheGrefg,18000000,6404852037,Gaming,3566,Spain,ES,Games,43830000.0,11000.0,175300.0,131500.0,2100000,2012.0,Jan,30.0,88.9,40.463667,-3.74922
485,David Dobrik,17900000,7176572299,People  Blogs,536,United States,US,People,8650000.0,2200.0,34600.0,26000.0,415200,2014.0,Dec,19.0,88.2,37.09024,-95.712891
486,KatieAngel,17900000,3841205465,People  Blogs,982,United States,US,Music,51687000.0,12900.0,206700.0,155100.0,2500000,2015.0,May,19.0,88.2,37.09024,-95.712891
487,RobleisIUTU,17900000,5168721499,Entertainment,1344,Argentina,AR,Games,27545000.0,6900.0,110200.0,82600.0,1300000,2013.0,Apr,15.0,90.0,-38.416097,-63.616672
488,Lele Pons,17900000,5244917119,Comedy,185,United States,US,Entertainment,18548000.0,4600.0,74200.0,55600.0,890300,2015.0,Sep,19.0,88.2,37.09024,-95.712891
489,Demi Lovato,17900000,6888074944,Music,314,United States,US,Music,29182000.0,7300.0,116700.0,87500.0,1400000,2008.0,Jan,30.0,88.2,37.09024,-95.712891
490,Like Nastya VNM,17900000,9867515979,Entertainment,602,Vietnam,VN,Entertainment,84467000.0,21100.0,337900.0,253400.0,4100000,2019.0,Nov,22.0,28.5,14.058324,108.277199
491,Jason Derulo,17900000,9887116267,Music,830,United States,US,Music,447891000.0,112000.0,1800000.0,1300000.0,21500000,2008.0,Jul,21.0,88.2,37.09024,-95.712891
492,MGC Playhouse,17900000,16174530046,Shows,1426,United States,US,Education,102621000.0,25700.0,410500.0,307900.0,4900000,2009.0,Feb,3.0,88.2,37.09024,-95.712891
494,Priyal Kukreja,17800000,11057945183,People  Blogs,772,India,IN,People,431390000.0,107800.0,1700000.0,1300000.0,20700000,2021.0,Apr,23.0,28.1,20.593684,78.96288
495,MSA previously My Story Animated,17800000,8588704539,Film  Animation,26,United States,US,People,20708.0,5.0,83.0,62.0,994,2021.0,Nov,9.0,88.2,37.09024,-95.712891
498,ArianaGrandeVevo,17700000,20115544708,Music,178,United States,US,Music,97422000.0,24400.0,389700.0,292300.0,4700000,2010.0,Oct,21.0,88.2,37.09024,-95.712891
499,jaanvi patel,17700000,7912733203,People  Blogs,512,India,IN,People,346753000.0,86700.0,1400000.0,1000000.0,16600000,2018.0,Jul,18.0,28.1,20.593684,78.96288
500,tanboy kun,17700000,3647267655,People  Blogs,739,Indonesia,ID,Entertainment,48174000.0,12000.0,192700.0,144500.0,2300000,2016.0,Oct,27.0,36.3,-0.789275,113.921327
502,Porta dos Fundos,17700000,7739048000,Entertainment,2240,Brazil,BR,Entertainment,35337000.0,8800.0,141300.0,106000.0,1700000,2012.0,Mar,12.0,51.3,-14.235004,-51.92528
503,News 24,17700000,8396875537,News  Politics,211620,Ukraine,UA,News,370779000.0,92700.0,1500000.0,1100000.0,17800000,2006.0,Feb,5.0,82.7,48.379433,31.16558
504,Les Copaque Production,17700000,9059696049,Film  Animation,1716,Malaysia,MY,Entertainment,117727000.0,29400.0,470900.0,353200.0,5700000,2009.0,Nov,9.0,45.1,4.210484,101.975766
505,El Payaso Plim Plim,17700000,17247584185,Film  Animation,1316,Argentina,AR,Music,640030000.0,160000.0,2600000.0,1900000.0,30700000,2013.0,Oct,18.0,90.0,-38.416097,-63.616672
506,zbing z,17600000,9269174070,Gaming,3151,Thailand,TH,Games,55127000.0,13800.0,220500.0,165400.0,2600000,2014.0,Mar,12.0,49.3,15.870032,100.992541
507,MissaSinfonia,17600000,2274007523,Comedy,233,Mexico,MX,Comedy,27445000.0,6900.0,109800.0,82300.0,1300000,2011.0,Jan,5.0,40.2,23.634501,-102.552784
508, Liziqi,17600000,2977741577,Howto  Style,128,China,CN,Howto,22354000.0,5600.0,89400.0,67100.0,1100000,2017.0,Aug,22.0,50.6,35.86166,104.195397
510,DeGoBooM,17600000,6306204566,Gaming,4702,Chile,CL,Games,100215000.0,25100.0,400900.0,300600.0,4800000,2014.0,Feb,1.0,88.5,-35.675147,-71.542969
511,JFlaMusic,17600000,3802280098,Music,326,South Korea,KR,Music,11099000.0,2800.0,44400.0,33300.0,532700,2011.0,Aug,22.0,94.3,35.907757,127.766922
512,FactTechz,17500000,2238134438,Entertainment,709,India,IN,Entertainment,21056000.0,5300.0,84200.0,63200.0,1000000,2016.0,Jul,24.0,28.1,20.593684,78.96288
513,News18 India,17500000,7263619576,News  Politics,182742,India,IN,News,394106000.0,98500.0,1600000.0,1200000.0,18900000,2007.0,Oct,25.0,28.1,20.593684,78.96288
514,Fun For Kids TV  Hindi Rhymes,17500000,7612385622,Entertainment,149,India,IN,Entertainment,109847000.0,27500.0,439400.0,329500.0,5300000,2017.0,Sep,27.0,28.1,20.593684,78.96288
515,IGN,17500000,16107116549,Gaming,156215,United States,US,Games,98342000.0,24600.0,393400.0,295000.0,4700000,2006.0,Sep,19.0,88.2,37.09024,-95.712891
516,Aphmau,17400000,17763586483,Gaming,4411,United States,US,Games,439870000.0,110000.0,1800000.0,1300000.0,21100000,2012.0,Aug,13.0,88.2,37.09024,-95.712891
517,AMARINTV  ,17400000,13043561912,Entertainment,118448,Thailand,TH,News,235993000.0,59000.0,944000.0,708000.0,11300000,2014.0,Feb,5.0,49.3,15.870032,100.992541
518,  AlRemas,17400000,11144195464,Music,2133,Iraq,IQ,Music,113003000.0,28300.0,452000.0,339000.0,5400000,2013.0,Sep,27.0,16.2,33.223191,43.679291
520,Apple,17300000,1026425106,Science  Technology,180,United States,US,Tech,46484000.0,11600.0,185900.0,139500.0,2200000,2005.0,Jun,22.0,88.2,37.09024,-95.712891
521,Stubborn Facts,17300000,902225615,Film  Animation,287,India,IN,Entertainment,837850.0,209.0,3400.0,2500.0,40200,2016.0,Sep,5.0,28.1,20.593684,78.96288
522,Taarak Mehta Ka Ooltah Chashmah,17300000,11371738047,Entertainment,4778,India,IN,Entertainment,331944000.0,83000.0,1300000.0,995800.0,15900000,2014.0,Aug,4.0,28.1,20.593684,78.96288
523,HowToBasic,17300000,3684816159,Howto  Style,582,Australia,AU,Howto,15525000.0,3900.0,62100.0,46600.0,745200,2011.0,Dec,8.0,113.1,-25.274398,133.775136
525,Marques Brownlee,17200000,3606912471,Science  Technology,1567,United States,US,Tech,52325000.0,13100.0,209300.0,157000.0,2500000,2008.0,Mar,21.0,88.2,37.09024,-95.712891
526,Anitta,17200000,7337212581,Music,138,Brazil,BR,Music,72684000.0,18200.0,290700.0,218100.0,3500000,2011.0,Nov,2.0,51.3,-14.235004,-51.92528
527,Jason Vlogs,17200000,8903647480,Education,83,Australia,AU,People,25.0,0.01,0.1,0.08,1,2014.0,Sep,11.0,113.1,-25.274398,133.775136
528,El Reino a Jugar,17200000,11445492404,Education,1007,Argentina,AR,Education,83709000.0,20900.0,334800.0,251100.0,4000000,2015.0,Mar,3.0,90.0,-38.416097,-63.616672
529,Willyrex,17200000,5024088947,Gaming,7550,Spain,ES,Games,15405000.0,3900.0,61600.0,46200.0,739500,2009.0,Aug,9.0,88.9,40.463667,-3.74922
530,TheBrianMaps,17100000,4448334716,Comedy,498,Russia,RU,Entertainment,37164000.0,9300.0,148700.0,111500.0,1800000,2012.0,Jun,4.0,81.9,61.52401,105.318756
531,TRANS TV Official,17100000,9710962528,Entertainment,148225,Indonesia,ID,Entertainment,45811000.0,11500.0,183200.0,137400.0,2200000,2014.0,Sep,2.0,36.3,-0.789275,113.921327
532,Liza Koshy,17100000,2173106162,Comedy,142,United States,US,Entertainment,1761000.0,440.0,7000.0,5300.0,84500,2013.0,Sep,2.0,88.2,37.09024,-95.712891
533,Queen Official,17000000,10847948832,Music,1015,United Kingdom,GB,Music,93768000.0,23400.0,375100.0,281300.0,4500000,2008.0,Jul,7.0,60.0,55.378051,-3.435973
534,Prajapati News,17000000,1001465469,Comedy,1407,India,IN,Entertainment,7626000.0,1900.0,30500.0,22900.0,366100,2013.0,Mar,14.0,28.1,20.593684,78.96288
536,LuisFonsiVEVO,17000000,14543594822,Music,97,United States,US,Music,49817000.0,12500.0,199300.0,149500.0,2400000,2009.0,May,12.0,88.2,37.09024,-95.712891
537,Pop Chartbusters,16900000,8684010451,Music,2235,India,IN,Music,72911000.0,18200.0,291600.0,218700.0,3500000,2011.0,Aug,26.0,28.1,20.593684,78.96288
538,Guava Juice,16900000,9111000228,Gaming,1910,United States,US,Entertainment,10889000.0,2700.0,43600.0,32700.0,522600,2006.0,Jul,18.0,88.2,37.09024,-95.712891
539,EeOneGuy,16900000,3827906874,Entertainment,366,United States,US,Entertainment,1635000.0,409.0,6500.0,4900.0,78500,2013.0,Mar,19.0,88.2,37.09024,-95.712891
540,VICE,16900000,4609753237,Entertainment,3900,United States,US,Entertainment,36357000.0,9100.0,145400.0,109100.0,1700000,2005.0,Dec,16.0,88.2,37.09024,-95.712891
541,Aayu and Pihu Show,16900000,9270331567,Comedy,441,India,IN,People,89782000.0,22400.0,359100.0,269300.0,4300000,2017.0,May,8.0,28.1,20.593684,78.96288
542,Danny Fitt,16900000,9544277833,People  Blogs,2337,United States,US,Entertainment,275264000.0,68800.0,1100000.0,825800.0,13200000,2016.0,Dec,31.0,88.2,37.09024,-95.712891
543,Bispo Bruno Leonardo,16900000,3523578665,Nonprofits  Activism,4891,Brazil,BR,Nonprofit,149543000.0,37400.0,598200.0,448600.0,7200000,2016.0,Apr,10.0,51.3,-14.235004,-51.92528
547,Like Nastya IDN,16800000,7195314800,Entertainment,502,Indonesia,ID,Entertainment,42836000.0,10700.0,171300.0,128500.0,2100000,2019.0,Nov,22.0,36.3,-0.789275,113.921327
548,Gato Galactico  GAL,16800000,3693798804,Film  Animation,1491,Brazil,BR,Entertainment,44121000.0,11000.0,176500.0,132400.0,2100000,2013.0,Apr,2.0,51.3,-14.235004,-51.92528
550,CoryxKenshin,16700000,7102965621,Gaming,1693,United States,US,Games,105114000.0,26300.0,420500.0,315300.0,5000000,2009.0,Apr,27.0,88.2,37.09024,-95.712891
551,With Kids,16700000,8826138204,Entertainment,920,United States,US,Entertainment,45698000.0,11400.0,182800.0,137100.0,2200000,2012.0,Jul,6.0,88.2,37.09024,-95.712891
552,Travis Scott,16700000,7979736581,Music,13,United States,US,Music,37623.0,9.0,150.0,113.0,1800,2010.0,Sep,1.0,88.2,37.09024,-95.712891
553,Tu COSMOPOLIS,16700000,5089284369,People  Blogs,8741,Mexico,MX,People,16139000.0,4000.0,64600.0,48400.0,774700,2014.0,Aug,28.0,40.2,23.634501,-102.552784
557,NMF News,16600000,7435180827,News  Politics,112261,India,IN,News,59201000.0,14800.0,236800.0,177600.0,2800000,2013.0,Oct,22.0,28.1,20.593684,78.96288
558,SriBalajiMovies,16600000,9439857193,Entertainment,20102,India,IN,Entertainment,154049000.0,38500.0,616200.0,462100.0,7400000,2011.0,Sep,29.0,28.1,20.593684,78.96288
559,Lahari Music  TSeries,16600000,11946217860,Music,8976,India,IN,Music,89012000.0,22300.0,356000.0,267000.0,4300000,2011.0,Nov,21.0,28.1,20.593684,78.96288
560,Younes Zarou,16600000,15278668857,Entertainment,2200,Germany,DE,Entertainment,617257000.0,154300.0,2500000.0,1900000.0,29600000,2021.0,May,6.0,70.2,51.165691,10.451526
561,Jordan Matter,16600000,5819508534,Entertainment,413,United States,US,Entertainment,199033000.0,49800.0,796100.0,597100.0,9600000,2006.0,Dec,21.0,88.2,37.09024,-95.712891
562, ,16500000,2440934034,Entertainment,421,United States,US,Entertainment,21953000.0,5500.0,87800.0,65900.0,1100000,2014.0,Mar,9.0,88.2,37.09024,-95.712891
563,FailArmy,16500000,3037260680,Comedy,438,United States,US,Entertainment,112986000.0,28200.0,451900.0,339000.0,5400000,2011.0,Jul,5.0,88.2,37.09024,-95.712891
564,BBC News Hindi,16500000,7043235131,News  Politics,21243,India,IN,News,131202000.0,32800.0,524800.0,393600.0,6300000,2009.0,Sep,22.0,28.1,20.593684,78.96288
565,FunFun Toy Doll TV,16500000,7406207930,Entertainment,735,United States,US,Entertainment,24378000.0,6100.0,97500.0,73100.0,1200000,2016.0,May,31.0,88.2,37.09024,-95.712891
566,Sandra Cires Art,16400000,3955426159,Howto  Style,1091,United States,US,Entertainment,18028000.0,4500.0,72100.0,54100.0,865300,2011.0,Sep,27.0,88.2,37.09024,-95.712891
567,Kaykai Salaider,16400000,4434679706,Comedy,428,Thailand,TH,Entertainment,9341000.0,2300.0,37400.0,28000.0,448400,2011.0,Jan,24.0,49.3,15.870032,100.992541
568,UFC  Ultimate Fighting Championship,16400000,7135820721,Sports,14662,United States,US,Sports,133208000.0,33300.0,532800.0,399600.0,6400000,2006.0,Mar,4.0,88.2,37.09024,-95.712891
569,Ch7HD,16400000,9463244435,Entertainment,56203,Thailand,TH,Entertainment,87757000.0,21900.0,351000.0,263300.0,4200000,2010.0,May,17.0,49.3,15.870032,100.992541
572,GMMTV OFFICIAL,16400000,12844432341,Entertainment,23952,Thailand,TH,Entertainment,181382000.0,45300.0,725500.0,544100.0,8700000,2010.0,Sep,13.0,49.3,15.870032,100.992541
573,Matt Stonie,16300000,3527627264,Entertainment,54,United States,US,Entertainment,29735.0,7.0,119.0,89.0,1400,2010.0,Jun,19.0,88.2,37.09024,-95.712891
574,Boyce Avenue,16300000,6578828147,Music,490,United States,US,Music,28787000.0,7200.0,115100.0,86400.0,1400000,2007.0,Sep,2.0,88.2,37.09024,-95.712891
575,Camila Cabello,16300000,6613422635,Music,80,United States,US,Music,42704000.0,10700.0,170800.0,128100.0,2000000,2015.0,Aug,11.0,88.2,37.09024,-95.712891
576,Little Mix,16300000,7520242626,Music,278,United Kingdom,GB,Music,38604000.0,9700.0,154400.0,115800.0,1900000,2011.0,Nov,30.0,60.0,55.378051,-3.435973
577,SAM SMITH,16300000,10170264839,Music,230,United Kingdom,GB,Entertainment,85778000.0,21400.0,343100.0,257300.0,4100000,2012.0,Sep,14.0,60.0,55.378051,-3.435973
578,Pitbull,16300000,12475714382,Music,352,United States,US,Music,88004000.0,22000.0,352000.0,264000.0,4200000,2006.0,Jul,5.0,88.2,37.09024,-95.712891
579,Bollywood Classics,16300000,7141825267,Entertainment,1444,India,IN,Music,151477000.0,37900.0,605900.0,454400.0,7300000,2011.0,Oct,13.0,28.1,20.593684,78.96288
580,Technoblade,16300000,1656452554,Gaming,989,United States,US,Games,17944000.0,4500.0,71800.0,53800.0,861300,2013.0,Oct,28.0,88.2,37.09024,-95.712891
581,W2S,16300000,4768370464,Gaming,652,United Kingdom,GB,Entertainment,3079000.0,770.0,12300.0,9200.0,147800,2012.0,Jul,26.0,60.0,55.378051,-3.435973
582,Jennifer Lopez,16200000,10227242833,Music,258,United States,US,Music,63441000.0,15900.0,253800.0,190300.0,3000000,2005.0,Nov,18.0,88.2,37.09024,-95.712891
583,Kids Play,16200000,8091706232,Entertainment,593,United States,US,Entertainment,25912000.0,6500.0,103600.0,77700.0,1200000,2018.0,May,14.0,88.2,37.09024,-95.712891
584,T3ddy,16200000,2990185467,Comedy,1930,Brazil,BR,People,33015000.0,8300.0,132100.0,99000.0,1600000,2012.0,Jan,16.0,51.3,-14.235004,-51.92528
585,JJ Olatunji,16200000,4076692623,Gaming,1294,United Kingdom,GB,Entertainment,27808000.0,7000.0,111200.0,83400.0,1300000,2011.0,Jan,26.0,60.0,55.378051,-3.435973
586,POPS Kids,16200000,9763592867,Music,3943,Vietnam,VN,Film,256733000.0,64200.0,1000000.0,770200.0,12300000,2014.0,Jan,14.0,28.5,14.058324,108.277199
587,Thairath Online,16200000,14563841315,News  Politics,244899,Thailand,TH,News,224756000.0,56200.0,899000.0,674300.0,10800000,2010.0,Sep,27.0,49.3,15.870032,100.992541
588,LEGO,16200000,20522339099,Entertainment,31889,Singapore,SG,Entertainment,117209000.0,29300.0,468800.0,351600.0,5600000,2005.0,Oct,22.0,84.8,1.352083,103.819836
589,XO TEAM,16200000,14784781923,People  Blogs,189,United States,US,People,37911.0,9.0,152.0,114.0,1800,2020.0,Sep,12.0,88.2,37.09024,-95.712891
590,AdMe,16200000,4488680903,Entertainment,10,Spain,ES,Music,4.0,0.0,0.02,0.01,0,2006.0,May,2.0,88.9,40.463667,-3.74922
592,Dyland PROS,16100000,1517638132,Entertainment,2805,Indonesia,ID,Games,9619000.0,2400.0,38500.0,28900.0,461700,2015.0,Jan,28.0,36.3,-0.789275,113.921327
595,Canal IN,16100000,2687443643,People  Blogs,723,Brazil,BR,Entertainment,13802000.0,3500.0,55200.0,41400.0,662500,2017.0,Jul,21.0,51.3,-14.235004,-51.92528
597,Daily Dose Of Internet,16100000,6872702790,Entertainment,671,United States,US,Entertainment,399807000.0,100000.0,1600000.0,1200000.0,19200000,2015.0,Jul,15.0,88.2,37.09024,-95.712891
598,FitDance,16100000,7126210721,Music,41,France,FR,Entertainment,780.0,0.2,3.0,2.0,37,2006.0,Nov,20.0,65.6,46.227638,2.213749
600,Disney Junior,16100000,15812009296,Entertainment,4045,United States,US,Entertainment,267131000.0,66800.0,1100000.0,801400.0,12800000,2008.0,Apr,22.0,88.2,37.09024,-95.712891
603,wifistudy,16000000,3018032423,Education,52144,India,IN,Education,14287000.0,3600.0,57100.0,42900.0,685800,2014.0,Jul,26.0,28.1,20.593684,78.96288
604,Antrax,16000000,3029872908,Gaming,687,Mexico,MX,Games,4698000.0,1200.0,18800.0,14100.0,225500,2015.0,May,25.0,40.2,23.634501,-102.552784
606,Totoy kids  Espa,16000000,5997599089,Film  Animation,344,Mexico,MX,Film,112393000.0,28100.0,449600.0,337200.0,5400000,2017.0,Sep,7.0,40.2,23.634501,-102.552784
608,DopeLyrics,15900000,9962188084,Music,2035,United States,US,Music,9915000.0,2500.0,39700.0,29700.0,475900,2016.0,Jun,9.0,88.2,37.09024,-95.712891
609,jeffreestar,15900000,2609358468,Howto  Style,433,United States,US,Howto,2006000.0,502.0,8000.0,6000.0,96300,2006.0,Feb,14.0,88.2,37.09024,-95.712891
610,Lyna,15900000,6534326412,Gaming,4906,Argentina,AR,Games,64085000.0,16000.0,256300.0,192300.0,3100000,2014.0,Sep,8.0,90.0,-38.416097,-63.616672
611,MK MUSIC,15900000,9198986881,Music,5105,Brazil,BR,Music,136388000.0,34100.0,545600.0,409200.0,6500000,2010.0,Jan,18.0,51.3,-14.235004,-51.92528
612,Unspeakable,15900000,9052367553,Gaming,796,United States,US,People,164895000.0,41200.0,659600.0,494700.0,7900000,2016.0,May,1.0,88.2,37.09024,-95.712891
613,Camilo,15900000,6802382479,Music,132,Colombia,CO,Music,59890000.0,15000.0,239600.0,179700.0,2900000,2010.0,Jul,29.0,55.3,4.570868,-74.297333
614,Dear Sir,15800000,1349288771,Education,633,India,IN,Education,24056000.0,6000.0,96200.0,72200.0,1200000,2016.0,Dec,13.0,28.1,20.593684,78.96288
615,Narendra Modi,15800000,3392918989,News  Politics,20679,India,IN,News,185969000.0,46500.0,743900.0,557900.0,8900000,2007.0,Oct,26.0,28.1,20.593684,78.96288
616,Arif muhammad,15800000,4122634467,People  Blogs,542,Indonesia,ID,Comedy,71870000.0,18000.0,287500.0,215600.0,3400000,2017.0,Jan,18.0,36.3,-0.789275,113.921327
617,Rotten Tomatoes Trailers,15800000,13116313599,Film  Animation,10441,United States,US,Film,25738000.0,6400.0,103000.0,77200.0,1200000,2011.0,Apr,1.0,88.2,37.09024,-95.712891
618,Volga Video,15700000,9787697838,Film  Animation,16874,India,IN,Entertainment,51315000.0,12800.0,205300.0,153900.0,2500000,2012.0,Mar,23.0,28.1,20.593684,78.96288
619,DM  Desi Melodies,15700000,5914071870,Music,79,India,IN,Music,141842000.0,35500.0,567400.0,425500.0,6800000,2017.0,Jul,8.0,28.1,20.593684,78.96288
621,Team Films Bhojpuri,15700000,6626563508,Music,19703,India,IN,Music,30744000.0,7700.0,123000.0,92200.0,1500000,2014.0,Jul,18.0,28.1,20.593684,78.96288
